product,link,store,CVS,rating,review
聖德科斯綜合果汁-桑葚莓果汁&奇異果蘋果汁/45元,https://www.ptt.cc/bbs/CVS/M.1716537305.A.060.html,7-11,7-11,70,"因為第二件六折就一次買了兩瓶
回家後先嘗試奇異果蘋果汁，甜度酸度都適中
也有奇異果的顆粒感，但口感偏水
隔天換喝桑葚莓果汁
第一口就覺得太甜
而且很像濃縮果汁的口感，裡面的蘆薈很軟爛，整體來說不愛
要喝的話我會覺得奇異果蘋果汁好喝一點"
大口美式牛肉堡飯糰 / 59元,https://www.ptt.cc/bbs/CVS/M.1716550516.A.5ED.html,全家,全家,60,"我懺悔，我很膚淺，看到「主餐牛肉排35%UP」就腦波弱買了。
這是後悔的開始。
先說優點（也是唯一優點），蛋皮很好吃，軟綿綿又有微微juicy感。
至於缺點......來，號稱「主餐牛肉排35%UP」的剖面圖，長這樣子：
我吃完一半後，決定發文幹醮，所以補拍另一半的剖面圖：
握飯糰內容物，有：
三塊只有半片（或三分之一片？）份量的牛肉排；
一點點酸黃瓜；
沒什麼存在感的起司；
份量少且分布完全不平均的番茄醬。
我對牛肉排大失所望，雖然有三塊，但都很小塊。很小塊就算了，吃起來的味道還很像素
肉，並不難吃，但我沒吃到牛肉味的感覺。
酸黃瓜和番茄醬都滿重口味的，但沒有抹勻，只分布在握飯糰的外部和內部，中間地帶呈
現醬汁真空。
所以我常常一口吃到很重口味的番茄醬或酸黃瓜（和飯、肉），下一口則是吃到沒什麼調
味的飯、肉，搞得這些食材吃起來各自為政、不協調。
結論：對我而言，是款不怎麼OK的食品，不會回購。"
7-11日本OHAYO焦糖烤布蕾冰淇淋 / 199元,https://www.ptt.cc/bbs/CVS/M.1716561724.A.950.html,7-11,7-11,90,"份量有點小，上面的焦糖蠻搶眼的，吃起來香氣十足，冰淇淋本體沒有很甜膩
，蠻推薦的，價格見仁見智囉！"
北海道蒲燒扇貝飯糰,https://www.ptt.cc/bbs/CVS/M.1716613650.A.6BB.html,全家,全家,80,"扇貝完全忘記拍外包裝
醬汁甜甜鹹鹹的還不錯吃
醬量夠, 吃起來也不會乾乾的
裡面有一整個扇貝
吃起來還蠻過癮的
原先以為調味應該會偏鹹
但實際吃還蠻剛好的
本身就很愛蟹肉棒
看到這款是蟹肉棒就立刻買了
可以吃到一絲一絲的口感
裡面是帶甜味的美乃滋
吃起來不會太膩
比較像是日本有一個娃娃牌子的沙拉醬口感
意外跟蟹肉棒搭起來還蠻清爽的"
炭焙烏龍×巧克力霜淇淋49元,https://www.ptt.cc/bbs/CVS/M.1716641888.A.FBD.html,全家,全家,85,"換檔時期的中間產物 基本沒有烏龍味 都被巧克力味蓋過了 本身巧克力控 有巧
克力至少有80分 額外的5分給那個若隱若現的烏龍味 如果明天還有剩的話再考慮吃一隻
單吃烏龍給70分 不難吃就是沒甚麼茶味
--"
巧克力派司 30,https://www.ptt.cc/bbs/CVS/M.1716647143.A.AED.html,7-11 統一,7-11,80,"表面的巧克力很多 不會太甜
麵包體吃起來沒什麼層次 不太有丹麥麵包的感覺
份量有點少 不過才30元 不算貴
有個小缺點是巧克力會黏住 要邊吃邊把袋子往下撕 吃完高機率會弄髒手"
全家人氣寶袋稻荷壽司55元  全盈支付88折49元,https://www.ptt.cc/bbs/CVS/M.1716698364.A.87D.html,全家,全家,80,"綜合的豆皮壽司吃完才想到忘了拍實品照
一次有三種不同口味內餡
不是單純的豆皮味道
豆皮本人是鹹中帶甜但略油
一開始沒發現旁邊有小叉子直接用手拿時手超油
個人排序是鮪魚》玉米》龍蝦風味
個人偏愛鹹的味道 所以第一是鮪魚
玉米和龍蝦沙拉都帶有一點甜味
龍蝦沙拉味道中庸不算突出但也沒有不好吃
單買55元覺得有點貴
但如果是69促就覺得可以"
起司公爵高纖低糖起司餐包 39元,https://www.ptt.cc/bbs/CVS/M.1716706107.A.9E7.html,7-11,7-11,70,"寫高纖低糖 感覺比較健康於是就買了
糖量真的蠻低的 一袋裡面有兩個
但是覺得內餡偏少
麵包體可過 不會太乾 微微鹹味
至於高纖嗎 就麵包類來說可能高纖一點吧
嘴饞時可以吃吃 而且可以跟人分食這點不錯
熱量分享////
不確定可不可以加熱吃"
鮮榨西瓜汁/ $45,https://www.ptt.cc/bbs/CVS/M.1716736658.A.B3F.html,全家/佳美,全家,76,"最近全家的飲料都還蠻吸引我的，主要被包裝給收買，西瓜籽也太可愛！
這系列的果汁我平常就會買，難得看到西瓜（好像是季節限定）就入手試試看
原料很簡單只有西瓜原汁，還是台灣大西瓜，底端會有點渣渣沉澱，喝之前要搖一下，但
喝起來不會像果汁店的有稠感
味道帶有西瓜果肉跟西瓜皮中間白白那層的清爽味道，喝起來瓜味滿明顯的哈哈哈哈，甜
度我覺得適中（以西瓜而言），夏天喝很透心涼
缺點是價格蠻高，如果有兩件打折的話我會回購，題外話我覺得這系列的葡萄汁也很好喝
，但常常沒看到在架上"
鹹奶油手撕包/$39/友善$27,https://www.ptt.cc/bbs/CVS/M.1716737661.A.DAC.html,全家,全家,40,"很少買超商麵包，但看到標題寫「鹹甜奶油餡」感覺好像很好吃，加上有打折就買了。
一袋裡面有4顆麵包，吃了2顆之後覺得怪怪的，為何都沒吃到鹹甜奶油餡(O_O)
上網查，有人說餡料在底部，非常不明顯，我認真吃了一下底部，根本沒感覺有餡料….
還是說餡料已經跟麵包合為一體了 T_T
麵包本人，有2顆已被吃
熱量請忽略XD
沒有餡料，莎莉也不開心了
撕開檢查。嗯，真的沒有餡料
麵包體軟軟還可以，但是沒餡料QQ"
法式千層蛋糕/48,https://www.ptt.cc/bbs/CVS/M.1716789325.A.CE6.html,全家,全家,70,"突然在友善食光上發現千層蛋糕
毫不猶豫地買了
營養成份
拆封
切了一刀試吃
頂級甜點無誤！！
下次看到乞丐時光又出現
肯定回購！"
開丼壹號醬壽喜燒牛丼 95,https://www.ptt.cc/bbs/CVS/M.1716800553.A.B55.html,全家,全家,70,"肉口感就像切薄的普通火鍋肉片
醬感覺像照燒醬，味道很集中，也有點焦香味
飯粒粒分明，不會軟爛
醬的量的均勻拌飯
整體來說甜甜的，微微微微微辣
甜度和鹹度在拌飯後很適中
如果紅色的粉多灑一點我應該會更喜歡
---"
梅子綠茶奶蓋雪糕 $49,https://www.ptt.cc/bbs/CVS/M.1716801989.A.5F1.html,全家,全家,80,"古娃娃的wacookies跟古道聯名的冰棒
最外層是梅汁外殼
最上面的部分吃的時候梅子味蠻明顯
( 還沒有咬到雪糕的時候 )
繼續吃下去會因為中間的綠茶雪糕的關係
梅感就變得降低蠻多
包裝上有特別標註海綿蛋糕
但我完全吃不出那種蛋糕口感
( 中間就是正常雪糕感 )
中間綠茶雪糕＆最下面奶蓋部分
我覺得跟古娃娃的其他口味的沒有什麼太大的差異
整體來說還是有古娃娃這系列冰的一貫水準
算是一支清爽好吃的冰
但我覺得梅子味可以再更多一點
【 IG ‧ @lizzz_foodie  】 歡迎追蹤:)"
日東紅茶 皇家奶茶&抹茶歐蕾/39元一瓶 第二件6折 共62元,https://www.ptt.cc/bbs/CVS/M.1716814762.A.DEA.html,7-11,7-11,60,"超商買飲料就會想喝奶茶
第二件六折乾脆直接買兩罐來比較看看
都是日東紅茶的
包裝上一堆日文也看不懂XD
真的非常日系呢
反正知道是奶茶跟抹茶歐蕾就好
倒出來後需要思考人生一下
跟想像的有點落差
抹茶偏淡沒什麼奶味
個人比較喜歡濃厚系的
然後這個像巧克力牛奶顏色的奶茶
就是一般罐裝奶茶味道
如果還沒喝過的可以先考慮一下
其他台灣奶茶都還比較好喝(雖然都很甜）
這兩款優點確實是比較不甜
但我還是比較喝習慣台式的XD"
濃韻烏龍茶 25元,https://www.ptt.cc/bbs/CVS/M.1716865088.A.E83.html,7-11,7-11,90,"平常濃韻是都一箱一箱的買 今天去超商看有白色新包裝
口感來說就是烏龍茶
左邊紅色是舊款的包裝瓶 右邊新的
新的瓶身認證標章變得很明顯，看起來清爽很多
 
我是一有便祕跡象就會喝濃韻來緩解
不會像其他種類的茶很胃痛 或是拉的很誇張離不了廁所
腸胃不好但有這樣需求會推這個
至少我喝這半年都很OK
新款光看寫的兒茶素每100毫升有36-54毫克 沒變
喝起來味道變很順（不知道是不是我的錯覺)
不過沒說有改配方
 
附上營養標示
下午只要買甜點或是要量體脂機前就會拿一罐來搭所以消耗滿快
算是可以減輕一點罪惡感哈"
鐵觀音黑岩泡芙/45x0.7,https://www.ptt.cc/bbs/CVS/M.1716868296.A.7A5.html,全家,全家,82,"圖多多版本:
影片版:
全家便利商店甜點
很久沒開箱泡芙
這次看到有茶口味
默默的手就伸了過去
鐵觀音黑岩泡芙
開箱前先表達拿出來這件事就很耗功夫
差不多就跟當年的髒髒包一樣會滿手髒
表面是滿滿巧克力還有點軟軟
就問要怎麼要乾淨不髒手~
外型比較像是扁平中間有點凸起的飛碟(?)
外層除了巧克力醬還有點巧克力脆片
帶有茶味的內餡份量也很飽滿
幾口吃掉算是很滿足
髒手的部分就勤洗手對身體健康也好~"
海鹽蜂蜜牛奶霜淇淋/49元,https://www.ptt.cc/bbs/CVS/M.1716875680.A.C5A.html,7-11,7-11,95,"蜂蜜味滿濃的但吃起來很清爽 一點點海鹽的鹹加上牛奶讓蜂蜜的味道增添了些
許層次感 就是餅乾方面個人還是比較喜歡全家的款式 711的吃起來好像麥當勞 整體而言是
滿唰嘴的口味 要不是有點貴吃個5 6隻應該沒問題 還有最大敗筆霜淇淋店超少 要不是偶然
經過根本不會去買
--"
NISEKO 紅茶奶蓋雪糕,https://www.ptt.cc/bbs/CVS/M.1716877396.A.240.html,7-11,7-11,80,"試圖戒個糖但還是想吃冰
剛剛去小七結果霜淇淋機在洗
冰櫃挑了一下才買了這個
比起那種容易破兩百多大卡
這個就是可接受範圍
外層吃起來很像全家古娃娃的冰
裡面有OREO
紅茶外層不太甜可以綜合裡面的甜
整體算來可以 不知道要吃甚麼的話就會再買
只是冰棍有點短又融化很快"
富錦樹-經典蒼蠅頭飯糰/42元,https://www.ptt.cc/bbs/CVS/M.1716882251.A.AA2.html,統一超/統一超食代,7-11,80,"好吃!味道濃厚下飯，推薦想吃重口味的人，非常適合嘴饞想吃點飽足感食物
的人，不僅有著韭菜花本身的脆感，豬絞肉的肉感也是有的，細細品嘗下，像在吃一碗鋪
滿蒼蠅頭的白飯，這款蒼蠅頭值得推出料理包(類似打拋豬那樣)，我肯定會捧場支持的!"
蒜了吧！宮保雞丁飯$99,https://www.ptt.cc/bbs/CVS/M.1716908504.A.3F4.html,7-11,7-11,72,"偶爾想吃點重口味的，然後看到這個
微波完
很像拿蕃茄醬來補丁，右下方比較多蒜頭，肉塊集中在左上
可是攪拌完
好空虛，肉只有兩塊，雞腿肉所以還算嫩口，微辣，感覺可以自己煮白飯攪豆瓣醬，然後
再買御料小廚自己加料"
一個48元（但我是用酷碰券買 買一送一）,https://www.ptt.cc/bbs/CVS/M.1716942812.A.979.html,全家,全家,59,"同御飯糰大小的蛋糕
厚度約3公分
外層是類似千層的皮（偏軟）
內餡是蜜桃味的奶油
總體而言花48元買這個超難吃
買一送一但不好吃 哭哭
別買"
全家 日式蕨餅紅豆三明治,https://www.ptt.cc/bbs/CVS/M.1716976294.A.07B.html,全家,全家,85,"紅豆味沒有很明顯，內餡奶油跟三明治應該是同款，蕨餅的存在感蠻高的，整
體的口感還不錯。"
PABLO 蜜桃胖芙蛋糕/原價35元/友善25元,https://www.ptt.cc/bbs/CVS/M.1716985129.A.A68.html,全家,全家,75,"要跟別人一起吃宵夜，結果打折法式千層少一個，所以再挑了一個打折品來湊數。
乍看還以為是大福的外觀
成份
剖面
蛋糕體濕潤，內餡蜜桃奶霜口感有一點油，在思考拿去冰不知道會不會比較好吃？
味道吃起來很香料，很像嗨啾軟糖或是小時候吃的這種水果軟糖，有點懷舊。
打折後25元嚐鮮還不錯，原價大概不會買。
建議配無糖茶或咖啡。"
厚起司蛋熱壓土司$65,https://www.ptt.cc/bbs/CVS/M.1716995310.A.63C.html,小7,7-11,83,"不是每間小7都買得到熱壓土司，所以通常我隨意進到有販售，剛好又想吃都會順便挑一
份
這次挑
忘記拍熱量就迫不急待拿去結帳微波
基本上要趁熱吃才會有拉絲的感覺
不然開始變涼就變得比較普通，沒什麼蛋味，伴隨有點厚的起司奶味
剛好到6/26每週三買熱壓土司加贈OP限時點數5%，就額外賺3點
順手帶
突然想到我怎麼會笨到忘記選超值套餐，就是波蜜果菜汁的味道"
丹麥鮪魚起司熱壓吐司,https://www.ptt.cc/bbs/CVS/M.1717028096.A.522.html,7-11,7-11,65,"昨晚宵夜~~~
看起來跟實際餡料差很多
有種照騙感
實際吃起來跟早餐店買的丹麥吐司口感差不多
原價偏貴，I珍食可嚐鮮
吃完小罪惡啊 這個熱量當宵夜（怕
但熱壓吐司好像不是每家都有的樣子
不知道大家有沒有推薦哪一款的熱壓吐司比較好吃"
乳酪核桃軟歐/45x0.8,https://www.ptt.cc/bbs/CVS/M.1717056207.A.480.html,7-11,7-11,80,"圖多多版本:
影片版:
7-11便利商店 i珍食=全家 友善食光
時段來說比較晚 折扣也根據時間不同兩個部分可選擇
這次剛好晚上時段
看到了滿坑滿谷的麵包們
一時不注意就帶了一款回家
乳酪核桃軟歐
為何說一個不注意
因為看到酪和軟 就想成是奶油起司的軟酪了
個頭本身算滿大 歐包就是要大才過癮
外層可以看到核桃
內裡則是感覺偏少
一剖開才發現 啊是起司塊啦
而且是不會融化的那種起司塊
就是吃一個鹹香感"
全家 小農牛奶x炭焙烏龍 霜淇淋,https://www.ptt.cc/bbs/CVS/M.1717069151.A.CA8.html,全家,全家,90,"之前看到版上災情嚴重一直不敢購買
但是今天看到小農牛奶跟茶的口味就來試試看
我覺得茶味明顯而且搭配小農牛奶真的超好吃～
顏色也不會到超怪
總之這個組合意外的很搭！"
蠟筆小新酷露露Q糖 (草莓味/白葡萄味) / 69元,https://www.ptt.cc/bbs/CVS/M.1717074562.A.0C6.html,全家,全家,75,"今天在全家買了蠟筆小新的軟糖
包裝有小新就是可愛
有兩種口味，分別是草莓跟白葡萄
這種一開始吃的時候都會有點不習慣
好像有一層膜
但後來就會一顆接一顆
雖然兩款都偏甜
但如果比起來，我比較喜歡白葡萄的
想到很久之前去日本一定要搜刮超多包回來
不知道現在還有沒有人會
前陣子去日本，我都改買這種，好吃
（網路截圖）"
富錦樹-剝皮辣蝦滑蛋燴飯 / 原價99元；i珍食價64元,https://www.ptt.cc/bbs/CVS/M.1717078219.A.A0C.html,7-11,7-11,70,"雖然賣相看起來不錯，但其實很普通的一款燴飯，64元就是它的最高價值。
單吃醬汁時，味道還滿辣的，的確有剝皮辣椒的感覺。
但拌飯吃時，整體味道就不突出了，只覺得在吃微辣微鹹的燴飯。因為味道很單調，我在
吃完第兩口後，就覺得膩了。
飯滿少的，從第三張的白飯照片，能隱約看到便當底部。
醬汁也沒有很多，就堪堪把飯拌開的程度。
蝦仁有5隻，有3隻特別小，另外2隻稍微大一點。
蛋塊的份量算給得滿大方，但實際吃起來沒什麼感覺。
醬汁裡的綠色碎碎是蔥花和剝皮辣椒，但同樣吃起來沒什麼感覺。
結論：普普通通不難吃，但吃完很空虛。"
茉莉茶園蜜蘋香橙伯爵茶 45元,https://www.ptt.cc/bbs/CVS/M.1717161916.A.404.html,全家,全家,80,"昨天偶然看到的，想說平時滿愛喝伯爵茶，也喝過蜜蘋茶，剛好這款竟然結合兩個我愛喝
的就買來試試XD
這款是光泉出的，看到「茉莉茶園」就知道了。然後現在有加10元多一件，所以帶兩瓶走
。也還好沒踩雷。
先說甜度，買的時候沒注意，本以為是有加蜂蜜（因為我喝的蜜蘋就是加蜂蜜），後來發
現沒有…好吧沒關係，幸虧它不怎麼甜，甜度大概是茉莉茶園再少一滴點，但是果汁味很
重，這部分我覺得不錯。
味道的話，前韻是蘋果味，入喉就是滿滿的橙味，喝下去後口中也不太會酸澀，對大眾來
說應該還可以接受吧。
噢對了，還有一個特色是它有果肉，瓶身上面寫是柳橙的果肉。我剛開始打開喝時忘記搖
了難怪沒感覺，哈哈。
我覺得沒特價時45元是貴了點，但如果有特價也強調新鮮感的話，是可以買來喝看看。
以上，喜歡清爽又怕酸的朋友可嘗試一下～"
